SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200258,2022-11-22T00:00:00,DEN vs. DET,L,19.453333333333333,4,6,0.667,0,0,0.0,0,0,0.0,3,1,4,0,1,0,0,0,1,1,8,-23,11.8,0,0,12.0,1,35,35,35,13,7,9,13,16,33,16,21,25,21,3,16,15,17,6,14,21,1,10,15,12,53,21,2,1,18,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200246,2022-11-20T00:00:00,DEN @ DAL,W,15.75,2,4,0.5,1,1,1.0,0,0,0.0,0,0,0,1,1,0,1,0,3,0,5,6,8.5,0,0,9.0,1,1,1,1,20,19,20,26,3,15,1,21,25,21,32,35,42,3,6,14,4,1,36,36,22,6,28,2,1,26,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200230,2022-11-18T00:00:00,DEN @ DAL,L,21.291666666666668,2,2,1.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,0,1,3,4,-18,6.7,0,0,6.0,1,35,35,35,11,19,33,1,16,33,16,21,25,21,19,35,31,3,25,14,21,1,10,4,26,51,32,2,1,32,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200219,2022-11-16T00:00:00,DEN vs. NYK,L,26.283333333333335,5,7,0.714,1,3,0.333,2,3,0.667,2,1,3,0,2,1,0,1,5,2,13,2,17.6,0,0,19.0,1,35,35,35,3,5,7,12,3,5,9,6,4,11,11,16,16,17,2,4,21,42,49,9,5,14,10,2,1,6,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200196,2022-11-13T00:00:00,DEN @ CHI,W,3.4166666666666665,2,2,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,1,1,4,-1,5.2,0,0,5.0,1,1,1,1,45,19,33,1,16,33,16,21,25,21,19,35,31,17,25,14,21,1,10,15,26,25,40,2,1,38,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200176,2022-11-11T00:00:00,DEN @ BOS,L,2.033333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,1,0,0,0,0,0,-1,3.2,0,0,3.0,1,35,35,35,50,39,38,39,16,15,16,21,25,21,32,16,31,17,6,4,21,1,1,36,43,25,43,2,1,45,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200119,2022-11-03T00:00:00,DEN @ OKC,W,5.483333333333333,1,3,0.333,0,0,0.0,2,2,1.0,3,2,5,0,0,0,0,1,0,1,4,4,10.0,0,0,9.0,1,1,1,1,42,31,25,35,16,33,16,6,8,1,3,11,10,17,25,14,21,42,1,15,26,9,25,2,1,26,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200078,2022-10-28T00:00:00,DEN vs. UTA,W,2.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-3,0.0,0,0,0.0,1,1,1,1,51,39,38,39,16,15,16,21,25,21,32,35,42,17,25,14,21,1,10,36,43,30,47,2,1,47,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200064,2022-10-26T00:00:00,DEN vs. LAL,W,2.7666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-7,0.0,0,0,0.0,1,1,1,1,47,39,47,39,16,33,16,21,25,21,32,35,42,17,25,14,21,1,1,36,43,40,47,2,1,47,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200051,2022-10-24T00:00:00,DEN @ POR,L,4.116666666666666,2,3,0.667,0,1,0.0,0,0,0.0,0,0,0,0,0,1,0,0,3,0,4,-3,7.0,0,0,6.0,1,35,35,35,43,19,25,13,16,15,16,21,25,21,32,35,42,17,25,4,21,1,36,36,26,30,30,2,1,32,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200035,2022-10-22T00:00:00,DEN vs. OKC,W,9.233333333333333,2,3,0.667,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,4,1,4,-10,3.0,0,0,4.0,1,1,1,1,39,19,25,13,16,33,16,21,25,21,32,35,42,17,6,14,21,1,46,15,26,47,45,2,1,40,1
2022-23,1630192,Zeke Nnaji,Zeke,1610612743,DEN,Denver Nuggets,0022200012,2022-10-19T00:00:00,DEN @ UTA,L,1.4666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-4,0.0,0,0,0.0,1,35,35,35,53,39,47,39,16,33,16,21,25,21,32,35,42,17,25,14,21,1,1,36,43,35,47,2,1,47,1
