SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0022200285,2022-11-25T00:00:00,DEN @ LAC,W,32.4,7,13,0.538,0,1,0.0,5,7,0.714,2,11,13,6,2,2,1,0,3,10,19,19,50.6,1,0,44.0,1,1,1,1,51,48,39,52,37,38,37,29,24,49,30,18,19,60,51,9,11,1,37,2,48,14,43,1,30,49,1
2022-23,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0022200268,2022-11-23T00:00:00,DEN @ OKC,W,43.145,11,15,0.733,1,3,0.333,16,18,0.889,3,7,10,9,4,0,0,0,5,10,39,11,60.5,1,0,59.0,1,1,1,1,2,20,30,16,16,18,23,1,1,31,18,48,43,39,20,52,34,1,63,2,6,35,24,1,30,15,1
2022-23,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0022200258,2022-11-22T00:00:00,DEN vs. DET,L,36.733333333333334,12,16,0.75,0,0,0.0,7,11,0.636,2,7,9,10,5,1,1,2,3,10,31,13,57.8,1,0,54.0,1,49,49,49,15,12,26,12,37,53,37,16,4,58,30,48,52,23,9,25,11,58,37,2,13,29,28,1,30,24,1
2022-23,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0022200196,2022-11-13T00:00:00,DEN @ CHI,W,27.6,4,4,1.0,0,0,0.0,0,0,0.0,0,6,6,14,2,3,0,0,0,2,8,29,43.2,0,0,34.0,1,1,1,1,59,65,68,1,37,53,37,65,68,65,60,56,64,6,51,4,34,1,1,61,68,3,59,59,30,64,1
2022-23,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0022200176,2022-11-11T00:00:00,DEN @ BOS,L,29.726666666666667,12,20,0.6,2,4,0.5,3,4,0.75,3,5,8,3,2,0,0,0,4,6,29,-14,41.1,0,0,42.0,1,49,49,49,55,12,10,43,6,8,15,45,44,46,18,66,56,68,51,52,34,1,54,25,22,65,60,59,30,54,1
2022-23,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0022200160,2022-11-09T00:00:00,DEN @ IND,W,20.71,10,20,0.5,1,3,0.333,3,3,1.0,1,3,4,6,1,2,1,3,5,4,24,11,45.8,0,0,41.0,1,1,1,1,69,27,10,59,16,18,23,45,49,1,44,68,68,60,60,9,11,66,63,44,35,35,53,59,30,58,1
2022-23,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0022200154,2022-11-07T00:00:00,DEN @ SAS,W,33.95,11,20,0.55,0,1,0.0,4,5,0.8,1,7,8,10,4,2,3,1,2,4,26,15,61.6,1,0,54.0,1,1,1,1,42,20,10,50,37,38,37,37,36,38,44,48,56,23,20,9,2,38,17,44,29,23,22,1,30,24,1
2022-23,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0022200138,2022-11-05T00:00:00,DEN vs. SAS,W,26.566666666666666,9,10,0.9,1,1,1.0,2,2,1.0,0,6,6,10,4,2,0,0,2,2,21,20,45.2,1,0,42.0,1,1,1,1,65,37,54,4,16,38,1,52,57,1,60,56,64,23,20,9,34,1,17,61,44,10,55,1,30,54,1
2022-23,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0022200119,2022-11-03T00:00:00,DEN @ OKC,W,35.63333333333333,6,9,0.667,0,0,0.0,3,3,1.0,0,13,13,14,10,1,0,0,3,5,15,15,44.6,1,1,44.0,1,1,1,1,23,58,60,27,37,53,37,45,49,1,60,9,19,6,1,25,34,1,37,38,57,23,58,1,1,49,1
2022-23,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0022200095,2022-10-30T00:00:00,DEN @ LAL,L,35.86666666666667,8,16,0.5,1,5,0.2,6,7,0.857,4,10,14,6,2,0,2,1,0,5,23,0,52.8,1,0,48.0,1,49,49,49,20,40,26,59,16,5,34,21,24,34,9,25,16,60,51,52,4,38,1,38,41,52,42,1,30,38,1
2022-23,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0022200078,2022-10-28T00:00:00,DEN vs. UTA,W,25.466666666666665,3,10,0.3,0,4,0.0,6,8,0.75,3,7,10,6,1,1,1,0,1,7,12,8,38.0,1,0,32.0,1,1,1,1,66,67,54,69,37,8,37,21,20,46,18,48,43,60,60,25,11,1,5,15,65,43,65,1,30,65,1
2022-23,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0022200064,2022-10-26T00:00:00,DEN vs. LAL,W,34.79666666666667,12,17,0.706,0,4,0.0,7,7,1.0,1,12,13,9,3,4,0,0,3,4,31,28,69.1,1,0,61.0,1,1,1,1,33,12,22,21,37,8,37,16,24,1,44,11,19,39,35,2,34,1,37,44,13,4,10,1,30,11,1
2022-23,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0022200051,2022-10-24T00:00:00,DEN @ POR,L,26.966666666666665,3,4,0.75,0,0,0.0,3,3,1.0,1,8,9,9,1,0,0,0,5,4,9,-10,32.3,0,0,27.0,1,49,49,49,62,67,68,12,37,53,37,45,49,1,44,42,52,39,60,52,34,1,63,44,67,64,68,59,30,69,1
2022-23,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0022200035,2022-10-22T00:00:00,DEN vs. OKC,W,38.675,6,10,0.6,1,1,1.0,6,9,0.667,1,15,16,13,3,1,1,0,2,7,19,18,60.7,1,1,53.0,1,1,1,1,6,58,54,43,16,38,1,21,14,52,44,3,11,10,35,25,11,1,17,15,48,17,23,1,1,26,1
2022-23,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0022200026,2022-10-21T00:00:00,DEN @ GSW,W,34.4,7,13,0.538,1,2,0.5,11,11,1.0,3,9,12,10,5,0,0,1,4,10,26,-3,50.4,1,1,49.0,1,1,1,1,36,48,39,52,16,30,15,4,4,1,18,32,26,23,9,52,34,38,54,2,29,56,44,1,1,36,1
2022-23,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0022200012,2022-10-19T00:00:00,DEN @ UTA,L,33.416666666666664,12,17,0.706,1,3,0.333,2,2,1.0,2,2,4,6,3,3,0,1,4,7,27,-5,46.8,0,0,44.0,1,49,49,49,46,12,22,21,16,18,23,52,57,1,30,69,68,60,35,4,34,38,54,15,27,57,51,59,30,49,1
