SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200327,2022-12-02T00:00:00,DEN @ ATL,L,30.35,4,9,0.444,1,5,0.2,0,0,0.0,1,0,1,0,1,1,0,0,1,1,9,-1,12.2,0,0,13.0,1,52,52,52,49,26,21,42,40,15,57,50,52,50,7,66,53,69,26,35,28,1,11,45,43,57,70,1,1,69,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200320,2022-11-30T00:00:00,DEN vs. HOU,W,24.916666666666668,2,7,0.286,1,3,0.333,0,0,0.0,0,1,1,2,1,2,1,0,1,2,5,8,17.2,0,0,15.0,1,1,1,1,70,58,44,64,40,49,43,50,52,50,30,46,53,31,26,17,9,1,11,21,68,36,59,1,1,61,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200305,2022-11-28T00:00:00,DEN vs. HOU,W,23.45,3,4,0.75,2,3,0.667,0,0,0.0,0,0,0,2,0,0,1,0,0,0,8,2,14.0,0,0,14.0,1,1,1,1,74,43,71,4,24,49,10,50,52,50,30,66,71,31,51,60,9,1,1,70,51,53,66,1,1,65,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200285,2022-11-25T00:00:00,DEN @ LAC,W,30.833333333333332,2,4,0.5,1,2,0.5,1,2,0.5,0,0,0,1,0,1,0,0,1,1,6,23,10.5,0,0,10.0,1,1,1,1,42,58,71,28,40,65,22,32,22,45,30,66,71,51,51,35,28,1,11,45,62,5,72,1,1,73,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200268,2022-11-23T00:00:00,DEN @ OKC,W,41.1,4,10,0.4,3,8,0.375,4,6,0.667,2,5,7,1,2,0,1,0,4,4,15,12,25.9,0,0,28.0,1,1,1,1,1,26,17,49,9,3,42,2,1,39,1,5,3,51,11,60,9,1,65,4,11,27,25,1,1,12,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200258,2022-11-22T00:00:00,DEN vs. DET,L,29.89666666666667,4,10,0.4,2,5,0.4,0,0,0.0,1,1,2,1,1,2,2,0,4,1,10,11,24.9,0,0,23.0,1,52,52,52,54,26,17,49,24,15,38,50,52,50,7,46,39,51,26,17,1,1,65,45,39,30,26,1,1,31,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200246,2022-11-20T00:00:00,DEN @ DAL,W,38.05,2,11,0.182,1,5,0.2,4,4,1.0,0,4,4,3,4,1,0,0,0,4,9,8,17.3,0,0,19.0,1,1,1,1,5,58,11,73,40,15,57,2,5,1,30,9,12,21,1,35,28,1,1,4,43,36,58,1,1,45,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200230,2022-11-18T00:00:00,DEN @ DAL,L,33.55,7,13,0.538,3,5,0.6,1,1,1.0,2,2,4,1,1,0,0,0,1,1,18,-17,23.3,0,0,26.0,1,52,52,52,24,3,7,25,9,15,14,32,38,1,1,34,12,51,26,60,28,1,11,45,6,72,34,1,1,21,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200219,2022-11-16T00:00:00,DEN vs. NYK,L,31.016666666666666,5,9,0.556,2,5,0.4,1,1,1.0,1,0,1,2,1,0,0,0,4,3,13,-2,16.2,0,0,18.0,1,52,52,52,38,13,21,21,24,15,38,32,38,1,7,66,53,31,26,60,28,1,65,10,24,59,63,1,1,49,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200196,2022-11-13T00:00:00,DEN @ CHI,W,24.883333333333333,3,8,0.375,0,2,0.0,4,5,0.8,0,3,3,2,1,2,0,0,1,2,10,25,21.6,0,0,19.0,1,1,1,1,71,43,31,52,61,65,61,2,2,34,30,17,27,31,26,17,28,1,11,21,39,3,45,1,1,45,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200176,2022-11-11T00:00:00,DEN @ BOS,L,33.56166666666667,5,11,0.455,5,7,0.714,0,0,0.0,0,0,0,1,0,0,0,0,3,1,15,-6,16.5,0,0,21.0,1,52,52,52,23,13,11,38,3,5,9,50,52,50,30,66,71,51,51,60,28,1,53,45,11,64,62,1,1,38,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200160,2022-11-09T00:00:00,DEN @ IND,W,31.403333333333332,5,7,0.714,3,4,0.75,2,2,1.0,1,7,8,2,3,2,0,0,0,3,15,9,30.6,0,0,32.0,1,1,1,1,36,13,44,5,9,31,6,17,22,1,7,1,1,31,2,17,28,1,1,10,11,33,9,1,1,9,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200154,2022-11-07T00:00:00,DEN @ SAS,W,31.605,5,8,0.625,1,3,0.333,0,0,0.0,0,4,4,3,2,3,0,0,1,1,11,17,27.3,0,0,25.0,1,1,1,1,35,13,31,9,40,49,43,50,52,50,30,9,12,21,11,4,28,1,11,45,31,11,21,1,1,23,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200138,2022-11-05T00:00:00,DEN vs. SAS,W,26.966666666666665,5,6,0.833,2,3,0.667,0,3,0.0,0,1,1,3,2,4,0,0,3,2,12,16,27.7,0,0,26.0,1,1,1,1,65,13,60,3,24,49,10,50,12,50,30,46,53,21,11,1,28,1,53,21,27,13,19,1,1,21,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200119,2022-11-03T00:00:00,DEN @ OKC,W,35.1,4,9,0.444,3,6,0.5,0,0,0.0,0,3,3,1,0,0,1,0,2,1,11,14,19.1,0,0,20.0,1,1,1,1,14,26,21,42,9,9,22,50,52,50,30,17,27,51,51,60,9,1,37,45,31,25,49,1,1,41,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200095,2022-10-30T00:00:00,DEN @ LAL,L,33.483333333333334,3,8,0.375,3,4,0.75,0,0,0.0,0,5,5,5,1,1,2,1,1,2,9,5,30.5,0,0,28.0,1,52,52,52,25,43,31,52,9,31,6,50,52,50,30,5,6,4,26,35,1,70,11,21,43,47,10,1,1,12,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200064,2022-10-26T00:00:00,DEN vs. LAL,W,25.25,4,7,0.571,3,5,0.6,2,2,1.0,0,4,4,1,0,1,0,0,1,2,13,12,22.3,0,0,23.0,1,1,1,1,69,26,44,15,9,15,14,17,22,1,30,9,12,51,51,35,28,1,11,21,24,27,41,1,1,31,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200051,2022-10-24T00:00:00,DEN @ POR,L,30.416666666666668,2,6,0.333,1,3,0.333,1,1,1.0,1,1,2,5,1,1,0,0,2,0,6,-15,17.9,0,0,16.0,1,52,52,52,48,58,60,58,40,49,43,32,38,1,7,46,39,4,26,35,28,1,37,70,62,71,53,1,1,57,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200035,2022-10-22T00:00:00,DEN vs. OKC,W,31.93166666666667,7,13,0.538,6,10,0.6,1,1,1.0,0,5,5,2,2,0,0,0,5,1,21,16,28.0,0,0,34.0,1,1,1,1,31,3,7,25,1,1,14,32,38,1,30,5,6,31,11,60,28,1,74,45,1,13,18,1,1,5,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200026,2022-10-21T00:00:00,DEN @ GSW,W,32.78333333333333,7,14,0.5,3,6,0.5,0,0,0.0,2,2,4,1,2,2,0,0,3,1,17,-10,27.3,0,0,29.0,1,1,1,1,27,3,3,28,9,9,22,50,52,50,1,34,12,51,11,17,28,1,53,45,8,68,21,1,1,10,1
2022-23,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,Denver Nuggets,0022200012,2022-10-19T00:00:00,DEN @ UTA,L,35.0,0,3,0.0,0,2,0.0,2,2,1.0,0,4,4,6,1,2,1,0,2,2,2,3,23.8,0,0,18.0,1,52,52,52,15,76,75,76,61,65,61,17,22,1,30,9,12,1,26,17,9,1,37,21,76,51,32,1,1,49,1
